GCF_001571385___175	3a
GCF_001571405___153	4h
GCF_001571405___1532	4e
GCF_001571405___250	3c
GCF_001571405___866	3a
GCF_001571775___2139	1a
GCF_001577525___159	1a
GCF_001577525___2248	3c
GCF_001577775___1051	4b
GCF_001577775___1966	3a
GCF_001577775___1975	4b
GCF_001577775___2000	4d
GCF_001577775___563	3b
GCF_001577775___632	3b
GCF_001583415___4067	2a
GCF_001586165___3018	4a
GCF_001586165___3581	1c
GCF_001586165___4323	4a
GCF_001586785___554	2a
GCF_001586785___670	3d
GCF_001590795___2228	1d
GCF_001590795___2230	2b
GCF_001590905___160	4a
GCF_001590925___2903	4a
GCF_001590985___92	3b
GCF_001591365___3104	1d
GCF_001591365___3124	2b
GCF_001591445___843	1d
GCF_001591805___2640	1d
GCF_001592265___3591	2b
GCF_001592265___3611	1d
GCF_001592285___3830	3d
GCF_001592285___3833	2b
GCF_001592285___4253	1d
GCF_001592305___1884	2b
GCF_001592305___1887	3d
GCF_001592305___1909	1d
GCF_001592435___1059	3b
GCF_001592435___1074	4d
GCF_001592435___1427	3b
GCF_001592435___1890	4b
GCF_001594005___25	4g
GCF_001595645___177	2d
GCF_001595645___179	1b
GCF_001595645___188	1b
GCF_001597735___1086	3b
GCF_001597735___1244	1d
GCF_001597735___201	2b
GCF_001597745___4350	3d
GCF_001597745___975	2a
GCF_001598295___911	4a
GCF_001598695___4443	4a
GCF_001598855___2643	4a
GCF_001602095___504	1b
GCF_001602375___1476	3c
GCF_001602375___1665	3a
GCF_001602375___2247	4e
GCF_001602375___643	4h
GCF_001611275___2637	3b
GCF_001611275___3256	3b
GCF_001611275___3263	1a
GCF_001611275___3486	1f
GCF_001611555___3301	4f
GCF_001611555___3666	1a
GCF_001611795___822	1h
GCF_001612615___321	1h
GCF_001612635___2918	1h
GCF_001612635___2940	3b
GCF_001612685___1120	1h
GCF_001612725___1904	1h
GCF_001612725___5060	3b
GCF_001612745___1440	1h
GCF_001612765___2831	1h
GCF_001612765___4982	3b
GCF_001612785___3087	1h
GCF_001612785___5393	3b
GCF_001612965___6316	1h
GCF_001612985___6088	1h
GCF_001613005___6278	1h
GCF_001613005___7213	3b
GCF_001613045___1400	1h
GCF_001613065___6711	3b
GCF_001613065___8080	1h
GCF_001613085___385	1h
GCF_001613105___1585	3b
GCF_001613105___7746	1h
GCF_001613125___2155	3b
GCF_001613125___3506	1h
GCF_001613165___5075	3b
GCF_001613205___639	1h
GCF_001613225___1873	1h
GCF_001613245___6566	3b
GCF_001613305___2603	1h
GCF_001613305___6504	3b
GCF_001613365___1478	3b
GCF_001613365___4905	1h
GCF_001613385___5173	3b
GCF_001613445___737	1h
GCF_001613445___999	3b
GCF_001613465___4654	1h
GCF_001613505___3406	1h
GCF_001618425___3456	1h
GCF_001618425___3990	3b
GCF_001620265___1458	1d
GCF_001620265___1462	2b
GCF_001623875___5214	1a
GCF_001623875___6172	1a
GCF_001624695___272	3d
GCF_001632845___1970	3b
GCF_001633165___3617	1d
GCF_001633165___3620	2b
GCF_001634285___1707	4f
GCF_001634365___1868	1h
GCF_001634365___7471	3b
GCF_001636545___1859	4g
GCF_001636565___888	1f
GCF_001636845___2947	1a
GCF_001636945___1058	1h
GCF_001639105___3012	4g
GCF_001639105___3946	4a
GCF_001639105___5757	2b
GCF_001639105___5769	1d
GCF_001639145___1974	3b
GCF_001639265___1676	4i
GCF_001639265___1963	3c
GCF_001639265___397	4h
GCF_001639265___587	3a
GCF_001639275___125	3a
GCF_001639275___2106	3c
GCF_001639275___825	4h
GCF_001639275___867	4i
GCF_001639285___1837	4i
GCF_001639285___2126	3a
GCF_001639285___555	4h
GCF_001639285___923	3c
GCF_001639295___1798	4i
GCF_001639295___1926	3c
GCF_001639295___317	4h
GCF_001639295___9	3a
GCF_001641635___1274	1d
GCF_001641695___183	1d
GCF_001641755___708	3b
GCF_001642325___133	3c
GCF_001642325___1998	1c
GCF_001643305___3201	1c
GCF_001643305___3221	4a
GCF_001643775___1033	1i
GCF_001643775___1127	4e
GCF_001643775___75	4a
GCF_001644015___3458	3d
GCF_001644035___4321	3d
GCF_001644035___635	1d
GCF_001644045___1016	3d
GCF_001644045___3150	1d
GCF_001644195___3561	1a
GCF_001644575___3809	2a
GCF_001644705___3255	4a
GCF_001644705___353	1c
GCF_001645125___1061	1h
GCF_001646785___2846	1h
GCF_001646865___4850	1h
GCF_001647085___1344	3b
GCF_001647085___1508	4b
GCF_001647085___1868	3b
GCF_001647085___946	4b
GCF_001647085___957	3a
GCF_001650345___4009	4a
GCF_001650495___2018	3b
GCF_001650495___4493	2a
GCF_001650635___1100	3b
GCF_001650635___150	2b
GCF_001650635___368	1c
GCF_001650695___1036	3d
GCF_001650695___2992	2a
GCF_001650715___1383	1c
GCF_001650715___2055	3d
GCF_001650715___2342	1d
GCF_001650715___2465	2b
GCF_001651855___2710	1d
GCF_001652265___2757	1d
GCF_001652585___882	1c
GCF_001653195___156	1d
GCF_001653195___2051	2a
GCF_001653455___563	1b
GCF_001653475___677	1b
GCF_001654495___23	1h
GCF_001654835___2576	4a
GCF_001654845___135	4a
GCF_001654855___2291	1c
GCF_001654855___989	4a
GCF_001654865___1417	4a
GCF_001654915___2546	4a
GCF_001654925___3653	4a
GCF_001654965___3250	4a
GCF_001654965___978	1c
GCF_001654985___4404	4a
GCF_001655005___2050	4a
GCF_001655005___3185	1c
GCF_001655055___2169	1c
GCF_001655055___453	4a
GCF_001655675___4417	4a
GCF_001655685___1172	3c
GCF_001655685___2476	1a
GCF_001655685___2899	4g
GCF_001658025___1053	4a
GCF_001658025___1387	4a
GCF_001658025___700	1c
GCF_001659705___52	2a
GCF_001663375___1465	3c
GCF_001663815___450	3b
GCF_001665395___4365	1h
GCF_001665535___1479	3b
GCF_001665535___1652	1h
GCF_001665685___2509	2a
GCF_001665685___2650	1h
GCF_001665685___7363	3b
GCF_001665785___6225	1h
GCF_001665835___1918	1h
GCF_001665875___1366	1h
GCF_001666835___4173	3b
GCF_001667015___5133	3b
GCF_001667015___5399	1h
GCF_001667035___2733	1h
GCF_001667075___1664	1h
GCF_001667075___2197	3b
GCF_001667115___268	1h
GCF_001667115___679	3b
GCF_001667145___3085	1h
GCF_001667185___1110	1h
GCF_001667185___5226	3b
GCF_001667265___1458	3b
GCF_001667265___673	1h
GCF_001667275___1784	1h
GCF_001667275___4347	3b
GCF_001667315___4496	1h
GCF_001667505___2611	1h
GCF_001667585___1993	3b
GCF_001667585___4750	1h
GCF_001667665___168	1h
GCF_001667665___2139	3b
GCF_001667735___276	3b
GCF_001667735___634	1h
GCF_001667775___1995	3b
GCF_001667775___4040	1h
GCF_001667775___4978	2a
GCF_001667865___1393	3b
GCF_001667865___3603	1h
GCF_001667885___5078	3b
GCF_001667885___5252	1h
GCF_001667925___2171	3b
GCF_001667925___2785	1h
GCF_001668575___2996	3b
GCF_001668575___4964	1h
GCF_001668615___1234	1h
GCF_001668725___4783	1h
GCF_001668725___5227	3b
GCF_001672295___2716	1b
GCF_001672295___2835	4c
GCF_001672295___2987	1a
GCF_001672295___2992	1b
GCF_001672755___1794	1h
GCF_001672775___4165	1h
GCF_001672775___4544	3b
GCF_001672815___3570	1h
GCF_001672815___5419	3b
GCF_001672895___26	1h
GCF_001672915___18	1h
GCF_001672915___3576	3b
GCF_001673405___4874	1h
GCF_001673535___326	1h
GCF_001673555___755	1h
GCF_001675165___2992	1a
GCF_001676055___1002	1c
GCF_001676055___1165	4a
GCF_001676155___2508	4a
GCF_001676155___2703	1c
GCF_001679045___1015	1c
GCF_001679045___1077	4a
GCF_001679325___618	4a
GCF_001679325___714	1c
GCF_001679485___166	4a
GCF_001679485___328	1c
GCF_001679785___7811	1d
GCF_001682385___1498	3d
GCF_001682385___3865	1d
GCF_001682385___3886	2b
GCF_001683335___860	1d
GCF_001683795___2133	1f
GCF_001683915___3914	2a
GCF_001686925___4782	1d
GCF_001687105___706	1d
GCF_001687105___709	2b
GCF_001687325___1797	1h
GCF_001687335___1207	3c
GCF_001687335___124	1c
GCF_001687475___129	1b
GCF_001690195___593	4a
GCF_001690705___1976	4a
GCF_001693255___201	3d
GCF_001693385___5480	1d
GCF_001693485___4236	1d
GCF_001693515___5140	1d
GCF_001693735___861	1a
GCF_001696715___1594	3d
GCF_001700515___3182	1h
GCF_001704275___1073	1h
GCF_001705235___4273	1a
GCF_001707885___1316	1a
GCF_001707885___2021	1a
GCF_001707885___3078	1d
GCF_001707885___420	4f
GCF_001707885___962	1a
GCF_001707885___970	1a
GCF_001707915___1176	1f
GCF_001707915___1478	3c
GCF_001707915___1661	3b
GCF_001707915___463	4b
GCF_001708965___1689	1e
GCF_001708965___2084	2b
GCF_001708965___2103	1d
GCF_001708965___2491	3b
GCF_001712795___3123	2a
GCF_001712795___6021	3d
GCF_001713355___1800	2b
GCF_001713355___1804	3d
GCF_001713355___1826	1d
GCF_001715975___1144	1c
GCF_001715975___217	1d
GCF_001715975___2573	3b
GCF_001715975___266	2b
GCF_001715975___3205	1e
GCF_001717585___2164	1d
GCF_001718195___702	1d
GCF_001718695___5008	1d
GCF_001718695___5025	2b
GCF_001719125___47	2e
GCF_001719125___71	1g
GCF_001719125___97	1l
GCF_001720585___2866	1d
GCF_001720585___3282	2b
GCF_001721685___2360	1d
GCF_001723055___603	1h
GCF_001723285___1908	2a
GCF_001723305___1394	2a
GCF_001723605___1298	4c
GCF_001723605___1401	2d
GCF_001723605___1403	1b
GCF_001723605___2130	4a
GCF_001729485___4142	1h
GCF_001729765___3651	4a
GCF_001729785___3409	4a
GCF_001729805___3414	4a
GCF_001729965___1071	4i
GCF_001729965___281	3a
GCF_001729965___702	3c
GCF_001730225___1962	1d
GCF_001735805___8134	1h
GCF_001742305___2197	1a
GCF_001742305___2605	1d
GCF_001742425___2547	1d
GCF_001746295___7124	1h
GCF_001746365___5711	1h
GCF_001746415___6618	1h
GCF_001746425___6154	1h
GCF_001746755___1300	2b
GCF_001746755___1304	1c
GCF_001746755___1631	3b
GCF_001746755___2699	1e
GCF_001747405___1441	1d
GCF_001747405___2033	3b
GCF_001748225___1299	3c
GCF_001748225___1631	1a
GCF_001748225___2552	1b
GCF_001748225___646	3c
GCF_001748285___3229	1h
GCF_001750105___2485	3b
GCF_001750685___1488	1a
GCF_001750685___3988	1a
GCF_001750725___4335	4a
GCF_001751245___998	1h
GCF_001751255___69	1h
GCF_001751365___1788	1h
GCF_001753165___1074	1e
GCF_001753165___1083	3b
GCF_001753165___2123	2b
GCF_001753165___2125	1d
GCF_001753245___966	1d
GCF_001753245___968	2b
GCF_001753245___977	3b
GCF_001753675___164	4f
GCF_001757105___1902	1d
GCF_001757105___1905	2b
GCF_001758365___588	1a
GCF_001758465___2734	2b
GCF_001758465___2737	1d
GCF_001761385___3962	2b
GCF_001761385___3982	1d
GCF_001767395___1576	3b
GCF_001811025___1059	4a
GCF_001811025___973	1c
GCF_001815355___10	1c
GCF_001815355___257	4a
GCF_001829675___1493	3d
GCF_001829675___1704	1b
GCF_001829675___1982	2d
GCF_001829715___1640	1a
GCF_001829715___294	3d
GCF_001829785___2101	3d
GCF_001829785___2221	1b
GCF_001829785___2223	2d
GCF_001854125___195	3b
GCF_001854185___1560	1a
GCF_001854245___91	3d
GCF_001854545___1055	1b
GCF_001854655___1459	1h
GCF_001854655___3186	1f
GCF_001854695___2167	3b
GCF_001854695___3536	1h
GCF_001854695___364	1f
GCF_001854765___2814	1c
GCF_001854805___1056	1h
GCF_001854885___2487	1d
GCF_001855565___3235	4a
GCF_001856665___1146	1e
GCF_001856665___1526	2b
GCF_001856665___1529	1d
GCF_001858025___2037	2a
GCF_001858025___4632	3d
GCF_001865245___3078	3b
GCF_001865245___6350	1h
GCF_001865995___415	1d
GCF_001866075___4848	1d
GCF_001866665___4994	3b
GCF_001866665___8525	1h
GCF_001866675___5051	1h
GCF_001870485___2900	3b
GCF_001870735___1146	2a
GCF_001870905___2133	3d
GCF_001874525___2647	4e
GCF_001874525___2746	1b
GCF_001874525___2931	1b
GCF_001875655___4467	4a
GCF_001875665___782	1f
GCF_001875725___1787	1f
GCF_001877785___2465	1a
GCF_001879205___1224	1d
GCF_001879715___2637	2a
GCF_001880225___341	3b
GCF_001881565___2110	4e
GCF_001884735___387	2b
GCF_001884735___396	1d
GCF_001886615___2127	3b
GCF_001886715___2118	1h
GCF_001886815___1744	3c
GCF_001886815___2091	1d
GCF_001886815___2934	3b
GCF_001886955___677	1a
GCF_001888805___100	4a
GCF_001888805___353	1c
GCF_001889305___209	1a
GCF_001889305___634	3c
GCF_001889305___884	4e
GCF_001889325___197	1a
GCF_001890765___2530	3d
GCF_001891085___1145	4a
GCF_001891085___828	1b
GCF_001894805___2188	1h
GCF_001894805___2605	3b
GCF_001894825___1031	1h
GCF_001894865___478	1h
GCF_001894985___2833	1h
GCF_001895005___3157	1h
GCF_001895025___300	3b
GCF_001895025___3126	1h
GCF_001895085___1937	3d
GCF_001895145___2187	1b
GCF_001895145___2192	1b
GCF_001895145___2194	2d
GCF_001895265___2019	3b
GCF_001895925___1573	3d
GCF_001895925___4713	3d
GCF_001896135___7205	1h
GCF_001896205___2388	1c
GCF_001896205___2939	4a
GCF_001896205___3038	1d
GCF_001897685___1794	1e
GCF_001897685___291	3b
GCF_001898825___3139	1c
GCF_001898825___3147	2b
GCF_001898825___3467	3b
GCF_001899305___1469	3b
GCF_001899305___1826	1e
GCF_001899645___138	2a
GCF_001899765___1604	1e
GCF_001902295___1762	1a
GCF_001904635___1949	3d
GCF_001904725___4186	3d
GCF_001905095___5057	1h
GCF_001905445___588	1h
GCF_001905545___5847	1h
GCF_001905595___3789	1h
GCF_001905795___191	1h
GCF_001905795___3605	3b
GCF_001905845___2215	1h
GCF_001906585___1051	3b
GCF_001906585___1197	1h
GCF_001906585___247	1h
GCF_001906585___278	1h
GCF_001906585___7159	1h
GCF_001907675___3496	3b
GCF_001907675___6054	1h
GCF_001908235___4831	1d
GCF_001922305___2668	3d
GCF_001931675___2306	3b
GCF_001936595___1391	1b
GCF_001936595___1877	4e
GCF_001936615___2069	1a
GCF_001936615___2351	1a
GCF_001936615___278	4c
GCF_001936615___3150	4f
GCF_001939115___1665	3d
GCF_001941445___347	1f
GCF_001941485___1510	1f
GCF_001941505___1957	1f
GCF_001941845___5307	1h
GCF_001941975___1460	4f
GCF_001941975___1481	1d
GCF_001941975___4426	1a
GCF_001942465___7449	1h
GCF_001950255___1653	1a
GCF_001950255___476	4c
GCF_001950325___2106	1a
GCF_001950325___2413	4c
GCF_001953175___1822	1a
GCF_001953175___1825	1a
GCF_001953175___569	3b
GCF_001953175___886	3c
GCF_001953875___1791	1h
GCF_001953875___5682	3b
GCF_001953885___3958	3b
GCF_001953885___4399	1h
GCF_001953985___2830	1h
GCF_001956215___1867	1a
GCF_001956695___1548	1b
GCF_001956695___1550	2d
GCF_001956855___2156	3d
GCF_001956855___2546	2b
GCF_001956855___2566	1d
GCF_001956985___3402	3d
GCF_001956985___4437	1h
GCF_001957125___1212	1b
GCF_001957125___846	4a
GCF_001957135___870	1b
GCF_001968815___1038	2b
GCF_001968815___1062	1c
GCF_001968815___816	3d
GCF_001968985___1008	1c
GCF_001968985___1442	3a
GCF_001968985___541	3b
GCF_001969385___1707	2b
GCF_001969385___1710	1d
GCF_001975225___1022	4a
GCF_001975465___280	3b
GCF_001975465___623	1d
GCF_001976145___2260	1c
GCF_001982635___5793	1d
GCF_001983105___6685	1h
GCF_001984215___118	1h
GCF_001984215___5139	2a
GCF_001984825___3758	4a
GCF_001988955___1195	2a
GCF_001995255___394	3b
GCF_001998965___2278	1c
GCF_001999245___3451	3d
GCF_001999325___612	3b
GCF_001999985___1951	1b
GCF_002000365___2199	1e
GCF_002000365___3056	3b
GCF_002000545___1700	1c
GCF_002001205___2786	2b
GCF_002001205___2789	3d
GCF_002001205___2812	1d
GCF_002002905___1195	1d
GCF_002002905___868	2b
GCF_002005105___2326	1d
GCF_002005105___3313	3b
GCF_002005105___3520	3b
GCF_002005105___530	2c
GCF_002006345___1390	1a
GCF_002006995___2346	4a
GCF_002007645___1430	3b
GCF_002008315___3120	1h
GCF_002009015___1611	3b
GCF_002009175___6208	1h
GCF_002009425___1467	3b
GCF_002009425___1608	2b
GCF_002009425___1623	1d
GCF_002009425___2820	1e
GCF_002009425___2933	2c
GCF_002017865___3184	1d
GCF_002017865___3205	2b
GCF_002019855___784	1h
GCF_002020355___1728	1d
GCF_002020355___1731	2b
GCF_002020805___1144	1c
GCF_002020805___2274	3d
GCF_002021095___1881	3d
GCF_002021095___426	1e
GCF_002021925___272	4a
GCF_002022005___370	4a
GCF_002028425___523	1h
GCF_002028455___1621	3d
GCF_002028455___3925	1d
GCF_002028455___3951	2b
GCF_002029235___3587	1a
GCF_002029255___2795	1a
GCF_002029255___4669	1a
GCF_002042885___2122	1c
GCF_002042885___2393	4a
GCF_002042885___606	1d
GCF_002043095___5781	2a
GCF_002051585___4139	4e
GCF_002067035___1295	3a
GCF_002067035___1836	4g
GCF_002067035___1846	4e
GCF_002068095___5288	1d
GCF_002072155___1977	2a
GCF_002072215___1160	3c
GCF_002072215___1437	4i
GCF_002072215___1590	4h
GCF_002072215___659	3a
GCF_002072955___1822	3d
GCF_002073975___2904	1d
GCF_002073975___2907	2b
GCF_002075345___1201	1d
GCF_002075345___1481	4a
GCF_002075345___580	1c
GCF_002075795___2023	1b
GCF_002077075___236	1g
GCF_002077135___2218	1e
GCF_002078235___1001	1h
GCF_002078505___4088	1d
GCF_002079305___2398	2b
GCF_002079305___2401	1d
GCF_002079305___567	1e
GCF_002080395___484	1b
GCF_002080415___756	1d
GCF_002080415___759	2b
GCF_002080455___1542	1h
GCF_002082195___711	3b
GCF_002082195___7348	1h
GCF_002085925___3149	1d
GCF_002085925___3152	2b
GCF_002086125___5013	1h
GCF_002086275___3436	2a
GCF_002086275___4719	1h
GCF_002086275___4818	3b
GCF_002086485___1264	1h
GCF_002086635___2611	1h
GCF_002086635___4622	3b
GCF_002086675___5070	3b
GCF_002086675___713	1h
GCF_002086695___214	2a
GCF_002086695___598	3b
GCF_002086735___3178	3b
GCF_002086735___5380	1h
GCF_002086795___5304	3d
GCF_002086795___531	1h
GCF_002086815___5506	1h
GCF_002090075___2176	3b
GCF_002090115___2780	3b
GCF_002091755___1272	1d
GCF_002091755___1277	2b
GCF_002092845___1423	1b
GCF_002092845___793	4a
GCF_002092855___1760	4a
GCF_002092855___71	1b
GCF_002093115___1059	3b
GCF_002093115___1340	3b
GCF_002093115___3284	1f
GCF_002093975___3675	1h
GCF_002093975___5650	3b
GCF_002094305___3389	1h
GCF_002094305___4228	3b
GCF_002095535___4894	4a
GCF_002100115___647	4f
GCF_002101595___3914	1h
GCF_002101675___1884	2a
GCF_002101675___2315	1h
GCF_002101675___263	3b
GCF_002101705___2878	2a
GCF_002101705___3017	3b
GCF_002101735___4384	1h
GCF_002101785___1557	3b
GCF_002101785___1701	2a
GCF_002101785___913	1h
GCF_002101815___3055	3b
GCF_002101815___4169	1h
GCF_002102155___3833	3b
GCF_002102155___5113	1h
GCF_002102175___1647	1h
GCF_002102175___757	3b
GCF_002102185___1745	1h
GCF_002102255___1246	3b
GCF_002102255___5652	1h
GCF_002102345___5608	3b
GCF_002102355___2403	2a
GCF_002102355___5098	1h
GCF_002102475___1136	4e
GCF_002104335___1384	1b
GCF_002104765___2204	3b
GCF_002104765___3200	1h
GCF_002105195___4284	2b
GCF_002105195___4358	1d
GCF_002105195___4387	2b
GCF_002105535___100	3d
GCF_002105535___4072	2b
GCF_002105535___4173	1c
GCF_002105755___210	1h
GCF_002109495___2098	1c
GCF_002109495___2258	3b
GCF_002109495___382	1c
GCF_002109495___396	2b
GCF_002113825___1467	1d
GCF_002116635___256	3b
GCF_002116635___2643	1h
GCF_002116695___840	1g
GCF_002116695___877	1l
GCF_002116695___901	2e
GCF_002117485___4736	1d
GCF_002119425___490	1b
GCF_002139855___1151	1b
GCF_002139875___1031	1b
GCF_002139915___1073	1b
GCF_002139935___1072	1b
GCF_002148965___7958	1h
GCF_002149035___1148	1h
GCF_002149925___3082	3b
GCF_002149925___3135	1d
GCF_002149925___956	1e
GCF_002150005___326	1d
GCF_002150005___329	2b
GCF_002153915___1437	4d
GCF_002153915___587	1k
GCF_002154375___6900	1h
GCF_002154505___647	1h
GCF_002154555___5181	1h
GCF_002154695___3425	2a
GCF_002154725___6398	2a
GCF_002155895___2707	3b
GCF_002155905___5225	1h
GCF_002155915___5011	1h
GCF_002155975___4891	1h
GCF_002157735___2839	1b
GCF_002157735___551	4a
GCF_002157835___4342	1h
GCF_002159335___1847	4e
GCF_002159765___1129	4e
GCF_002159915___2449	1i
GCF_002159915___2478	3b
GCF_002159915___2977	4e
GCF_002160065___1121	4e
GCF_002161235___652	4g
GCF_002161805___1911	4e
GCF_002162035___2249	3d
GCF_002162035___2368	1e
GCF_002162135___2001	1l
GCF_002162315___1056	4a
GCF_002162315___1353	4c
GCF_002162315___1451	2d
GCF_002162315___1453	1b
GCF_002162315___2173	4a
GCF_002163875___23	2a
GCF_002165775___1230	4a
GCF_002165775___943	1b
GCF_002165785___430	4a
GCF_002165785___870	1b
GCF_002189065___929	3d
GCF_002192455___1034	3b
GCF_002196515___1311	4a
GCF_002196705___1700	1a
GCF_002196705___2065	1d
GCF_002196705___3692	1a
GCF_002196705___3964	4f
GCF_002197845___1566	1h
GCF_002198115___759	1d
GCF_002198655___2183	2a
GCF_002198655___3181	1f
GCF_002198675___3164	2a
GCF_002198735___4063	1e
GCF_002198735___5795	1e
GCF_002198735___903	1d
GCF_002198735___923	2b
GCF_002201895___1259	3a
GCF_002201895___1496	3a
GCF_002201895___527	3c
GCF_002201895___615	3c
GCF_002201895___788	4h
GCF_002205845___736	2b
GCF_002205845___758	1d
GCF_002207765___1167	1a
GCF_002207765___128	1a
GCF_002207765___2328	4c
GCF_002207765___569	4a
GCF_002207765___581	3c
GCF_002207765___628	3b
GCF_002208095___3757	4a
GCF_002208625___1299	3a
GCF_002208625___1310	4h
GCF_002208625___554	4i
GCF_002208625___84	3c
GCF_002211445___1574	2b
GCF_002211445___3904	3d
GCF_002211445___4714	1c
GCF_002211785___20	3b
GCF_002214365___1560	4d
GCF_002214365___187	3b
GCF_002214365___479	3b
GCF_002214385___1608	4b
GCF_002214385___1692	3b
GCF_002214385___1708	4d
GCF_002214465___1725	4d
GCF_002214465___1739	4d
GCF_002214465___180	3b
GCF_002214465___664	3b
GCF_002214485___1279	3b
GCF_002214485___1288	4b
GCF_002214485___1303	3a
GCF_002214485___348	4d
GCF_002214505___1447	3b
GCF_002214505___429	4d
GCF_002214505___443	4d
GCF_002214505___920	3b
GCF_002214525___1074	3b
GCF_002214525___877	4d
GCF_002214545___1010	3b
GCF_002214545___2254	4d
GCF_002214545___2268	4d
GCF_002214545___475	3b
GCF_002214565___1117	3b
GCF_002214565___1619	4d
GCF_002214565___1633	4d
GCF_002214565___634	3b
GCF_002214585___1119	3b
GCF_002214585___1130	3b
GCF_002214585___332	4d
GCF_002214605___1508	4d
GCF_002214605___1597	4b
GCF_002214605___1715	3b
GCF_002214605___1785	3b
GCF_002215035___27	2a
GCF_002217755___6006	1h
GCF_002217795___2299	1d
GCF_002217795___2327	2b
GCF_002218065___3660	2a
GCF_002218065___4527	3d
GCF_002218085___4788	2a
GCF_002220365___1956	1h
GCF_002220365___323	3d
GCF_002220775___1116	1b
GCF_002220775___1493	4a
GCF_002221595___1566	1d
GCF_002222655___1485	3d
GCF_002222655___1832	1d
GCF_002222655___2375	2b
GCF_002224645___2222	1a
GCF_002224645___2233	1a
GCF_002224645___3582	4f
GCF_002232035___86	4a
GCF_002237365___2064	3b
GCF_002237595___2998	3d
GCF_002237645___2129	1b
GCF_002237645___552	4e
GCF_002237645___832	4c
GCF_002238335___708	1b
GCF_002239585___1452	4a
GCF_002239585___1467	1b
GCF_002240205___1348	1d
GCF_002240205___1974	3b
GCF_002242805___4080	1h
GCF_002245535___310	1h
GCF_002245535___5143	2a
GCF_002245535___5205	1h
GCF_002245655___979	3d
GCF_002245895___3053	1h
GCF_002245895___4557	3b
GCF_002245985___4939	2a
GCF_002246015___3398	2a
GCF_002250655___2471	1h
GCF_002250655___5085	3d
GCF_002251945___4381	3d
GCF_002252625___419	3d
GCF_002252635___2080	3d
GCF_002252675___2499	3d
GCF_002252705___1624	3d
GCF_002257585___1152	1d
GCF_002257695___1986	1d
GCF_002257695___4989	1a
GCF_002257705___1885	1a
GCF_002257705___3640	1d
GCF_002257705___3659	4f
GCF_002257705___934	1a
GCF_002260525___5722	3d
GCF_002260545___2070	2a
GCF_002260545___3297	2a
GCF_002260545___84	3d
GCF_002262885___2020	2a
GCF_002263515___2897	1h
GCF_002269255___1114	4a
GCF_002269385___3687	2a
GCF_002269385___3893	2a
GCF_002270415___2878	2a
GCF_002272785___1118	1b
GCF_002272795___336	1b
GCF_002272825___334	1b
GCF_002272835___1434	1b
GCF_002272865___1379	1b
GCF_002272875___724	1b
GCF_002272895___503	1b
GCF_002272925___528	1b
GCF_002277955___3357	3c
GCF_002278075___2680	3b
GCF_002278075___2835	1h
GCF_002278075___7614	1d
GCF_002278075___7630	2b
GCF_002278135___894	1d
GCF_002282855___1399	4a
GCF_002282855___2176	1b
GCF_002282895___823	1b
GCF_002282935___3913	3d
GCF_002284575___3933	1d
GCF_002285435___3955	1d
GCF_002285435___3958	2b
GCF_002287135___365	1b
GCF_002287175___1192	4h
GCF_002287175___1548	3a
GCF_002287175___1796	4i
GCF_002287175___3006	3c
GCF_002287175___706	3c
GCF_002287215___1043	4d
GCF_002287215___1379	3a
GCF_002287215___1534	4h
GCF_002287235___1239	3a
GCF_002287235___3527	3a
GCF_002287235___382	1k
GCF_002287235___39	4e
GCF_002287235___390	1k
GCF_002289565___1653	3d
GCF_002291445___2128	4a
GCF_002291445___651	1c
GCF_002305875___613	3b
GCF_002320515___648	4e
GCF_002335445___1281	4e
GCF_002335445___1533	4c
GCF_002335445___830	2d
GCF_002335445___832	1b
GCF_002335525___1553	2a
GCF_002335525___3678	4f
GCF_002341865___2574	1a
GCF_002343915___3425	1h
GCF_002354895___4263	3d
GCF_002355415___2103	3b
GCF_002355415___2120	1e
GCF_002355435___1657	1d
GCF_002355735___2059	3b
GCF_002355735___2072	1c
GCF_002355955___290	4c
GCF_002355955___945	1b
GCF_002356315___2772	1h
GCF_002356315___2799	3b
GCF_002356355___2226	3b
GCF_002356355___2231	1e
GCF_002368115___1184	2a
GCF_002368115___3013	3d
GCF_002368395___3018	3d
GCF_002368395___3750	2a
GCF_002372665___1526	4f
GCF_002381615___3400	3d
GCF_002387895___1811	1a
GCF_002407205___782	1d
GCF_002407205___785	2b
GCF_002413745___1345	1d
GCF_002423035___3602	3d
GCF_002423035___3694	1e
GCF_002423035___398	3d
GCF_002433005___512	3d
GCF_002433005___610	4d
GCF_002435145___1150	2c
GCF_002435145___2230	3b
GCF_002435145___3560	1d
GCF_002435145___636	2b
GCF_002443295___854	3b
GCF_002455975___1131	1a
GCF_002483225___2243	2a
GCF_002487355___146	4f
GCF_002496565___1082	1k
GCF_002496565___1087	1k
GCF_002496565___1106	4e
GCF_002496565___2059	3a
GCF_002498065___1078	3c
GCF_002498065___1641	3a
GCF_002498065___348	4e
GCF_002498315___1220	3a
GCF_002498315___1609	4e
GCF_002498315___745	3c
GCF_002501655___106	3a
GCF_002501655___1578	4h
GCF_002501655___2107	3c
GCF_002501655___2204	4e
GCF_002502735___2286	4e
GCF_002502735___512	3a
GCF_002502735___959	3a
GCF_002505485___1164	1k
GCF_002505485___1169	1k
GCF_002505485___1233	3a
GCF_002505485___1549	4e
GCF_002506585___1387	4e
GCF_002506585___598	4h
